1,0.1864406779661017
2,0.4166666666666667
3,0.9891652302388574
4,0.9891652302388574
5,0.8695021749637506
6,0.9891652302388574
7,0.9891652302388574
8,0.9891652302388574
9,0.9891652302388574
10,0.9
11,0.9611021069692058
12,0.36470588235294116
13,0.6296296296296297
14,0.9891652302388574
15,0.9891652302388574
16,0.37037037037037035
17,0.8695021749637506
18,0.9891652302388574
19,0.8679245283018868
20,0.9891652302388574
21,0.9611021069692058
22,0.9891652302388574
23,0.9891652302388574
24,0.9891652302388574
25,0.9891652302388574
26,0.8695021749637506
27,0.8695021749637506
28,0.9891652302388574
29,0.9891652302388574
30,0.9891652302388574
31,0.9891652302388574
32,0.9891652302388574
33,0.9891652302388574
34,0.9891652302388574
35,0.9891652302388574
36,0.8214285714285714
37,0.9891652302388574
38,0.9891652302388574
39,0.9611021069692058
40,0.9891652302388574
41,0.5193798449612403
42,0.8695021749637506
43,0.9611021069692058
44,0.32098765432098764
45,0.4
46,0.9611021069692058
47,0.9204545454545454
48,1.0
49,0.9780439121756487
50,0.5333333333333333
51,0.6111111111111112
52,0.9891652302388574
53,0.9891652302388574
54,0.9891652302388574
55,0.8695021749637506
56,0.9891652302388574
57,0.9891652302388574
58,0.9611021069692058
59,0.9891652302388574
60,0.9891652302388574
61,0.8695021749637506
62,0.3157894736842105
63,0.9891652302388574
64,0.7195121951219512
65,0.8695021749637506
66,0.9897959183673469
67,0.927710843373494
68,0.9891652302388574
69,0.509090909090909
70,0.9891652302388574
71,0.9642857142857143
72,0.8214285714285714
73,0.9611021069692058
74,0.9891652302388574
75,0.9891652302388574
76,0.29508196721311475
77,0.7746478873239436
78,0.9891652302388574
79,0.9611021069692058
80,0.8695021749637506
81,0.8257575757575758
82,0.9611021069692058
83,0.8695021749637506
84,0.9611021069692058
85,0.9891652302388574
86,0.9891652302388574
87,0.9
88,0.9611021069692058
89,1.0
90,0.654054054054054
91,0.9891652302388574
92,0.6296296296296297
93,0.9611021069692058
94,0.9891652302388574
95,0.8507462686567164
96,0.9891652302388574
97,0.9891652302388574
98,0.9891652302388574
99,0.9891652302388574
100,0.9891652302388574
101,0.9891652302388574
102,0.9891652302388574
103,0.32
104,0.9891652302388574
105,0.9611021069692058
106,0.9722222222222222
107,0.6704545454545454
108,0.4367816091954023
109,0.927710843373494
110,0.9891652302388574
111,0.9891652302388574
112,1.0
113,0.9481668773704172
114,0.6704545454545454
115,0.9891652302388574
116,0.7746478873239436
117,0.8103448275862069
118,0.9611021069692058
119,0.9891652302388574
120,1.0
121,0.9402985074626866
122,0.9891652302388574
123,0.8275862068965517
124,0.9487179487179487
125,0.9891652302388574
126,0.9611021069692058
127,0.967391304347826
128,0.9891652302388574
129,1.0
130,0.9481668773704172
131,0.9891652302388574
132,0.52
133,0.8018867924528302
134,0.6296296296296297
135,0.8695021749637506
136,0.9891652302388574
137,0.9891652302388574
138,0.9891652302388574
139,1.0
140,0.76
141,0.36470588235294116
142,0.8695021749637506
143,0.9891652302388574
144,0.9891652302388574
145,0.5636363636363636
146,0.9891652302388574
147,1.0
148,0.6666666666666666
149,0.9780439121756487
150,0.9891652302388574
151,0.8695021749637506
152,0.5161290322580645
153,0.9726027397260274
154,0.8695021749637506
155,0.9891652302388574
156,0.8695021749637506
157,0.9891652302388574
158,0.927710843373494
159,0.8214285714285714
160,0.9891652302388574
161,0.9891652302388574
162,0.9891652302388574
163,0.9891652302388574
164,0.36470588235294116
165,0.9891652302388574
166,0.9891652302388574
167,0.6666666666666666
168,0.39215686274509803
169,0.9891652302388574
170,0.9481668773704172
171,0.9891652302388574
172,0.9481668773704172
173,1.0
174,1.0
175,0.9891652302388574
176,0.8257575757575758
177,0.5193798449612403
178,0.8539325842696629
179,0.9402985074626866
180,0.8214285714285714
181,0.9891652302388574
182,0.9891652302388574
183,0.32098765432098764
184,0.5161290322580645
185,0.9891652302388574
186,0.9891652302388574
187,0.9780439121756487
188,0.8275862068965517
189,1.0
190,0.8695021749637506
191,0.8404255319148937
192,0.9611021069692058
193,0.9481668773704172
194,0.9891652302388574
195,0.9611021069692058
196,0.9891652302388574
197,0.9891652302388574
198,0.9891652302388574
199,0.9780439121756487
200,0.9891652302388574
201,0.9891652302388574
202,0.8695021749637506
203,1.0
204,0.9891652302388574
205,0.9891652302388574
206,0.9891652302388574
207,0.9879518072289156
208,0.9780439121756487
209,0.578125
210,0.8695021749637506
211,0.9891652302388574
212,0.6296296296296297
213,0.9891652302388574
214,0.9891652302388574
215,0.9891652302388574
216,0.9891652302388574
217,1.0
218,0.8275862068965517
219,0.4909090909090909
220,0.9891652302388574
221,0.9891652302388574
222,0.9891652302388574
223,0.654054054054054
224,0.8695021749637506
225,0.9780439121756487
226,0.8695021749637506
227,0.76
228,0.9891652302388574
229,0.29508196721311475
230,0.9891652302388574
